Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
yheB	yefB; ykvU; yxaM; yqcE; yczM; hemY; fliJ; ywcI; yqgL; fin	1	10	0	269	NA	-0.0100677214318155	-0.00823884951127882
yxbB; pheS; yusY/1	bsaA; ywdK; ytxM; pbuO; yybF; yorO; yjbE; yuxJ; appD; ydzW/3; amyD; slrA; lytC; yidC2; ykoV; ydzS/1; ypwA; ylaK	3	18	0	269	NA	0.00477619053770919	0.00538130843246794
mrfB; hprK; yusZ	tenA; rpmEB; mprF; spoIIIAB; ansR; yozN; spsC; phrG; gerAA; infA; comGD; ywbI; ywnH; yoqL; yhcQ; arsC	3	16	0	269	NA	-0.0151805350868961	-0.0198365953824638
mhqE; bsdD; yngF	comZ; yusS; pckA; yomN; smc; pksE; rpsI; gerPC; yfkL; bofC	3	10	0	269	NA	-0.0275208494596106	-0.0537269416283858
ydeS; yybG	yqgY; ywrE; yvrG; map; ywgB; yfkN; ribT; parC; ydgB; cysP	2	10	0	269	NA	-0.0373575439072919	0.152626666495628
	ykuO; codV; yoqE; yqgL	0	4	0	269	NA	0.013346210404953	-1
pstBA; acpS	yxdJ; ydjJ; lpdV; znuA; mbl; yhfH; spmA; yqjE; yobA; ywzB; manP; yaaA; ylbH	2	13	0	269	NA	0.050842816468346	0.0891061037548826
ykuN; yqaP	atpG; ypiB; yitY; ydcP; bmrR; yqxC; yneN; motB; yplQ; ydhU/2; rluB; gutB; yhaX; yraL; mrpA; czcO; dhbE; yvbV; prkD; cheB; rnhB	2	21	0	269	NA	0.0673049128478524	0.0872805622724206
	nadC; rbfA; yyzN; nasA; spsL; rph	0	6	0	269	NA	-0.0521094421182992	-1
	fliH; ydzV; ribH; yqaT; gerAA; spoVS; yokB; arfM; aapA; serB	0	10	0	269	NA	-0.0428921358791039	-1
rpsT; aldX; yojB	ycnB; yoaT; acoA; yrvC	3	4	0	269	NA	-0.0791668506568386	-0.0091582352599594
albA; ybzG; defA	ykkB; ctsR; yebE; yhgD; nadD; bglP; ylbA; ywbO; dctR; ohrR; ydhI; bdbA; nupO; ywlF; gerAA; yneB	3	16	0	269	NA	0.0469173255529373	0.087256263959141
	hypR; nprE; bstG; yjcK; srfAA; nupP; ydhC; yclE; ybaR; yoqG; yvbH; ymfJ; yfkS; yjcZ; yvmA; ybcM; sigI; ylbQ	0	18	0	269	NA	0.00153487762204496	-1
yoaP; gamA; yclG	yvdS; xynB; adhA; ywqO; leuB; ykcB; ydgC; putP; abn2; yngG; nucB; malP; ycsD; yxlC; yfmN; yuxO	3	16	0	269	NA	0.0168138886149843	-0.0213333651007869
yirB	hisZ; opuBD; ydfG; levR; yfjL; mlpA; yopP; ydeH; rpsM; ytcA; ybdK; kinD; yrzF	1	13	0	269	NA	-0.0214804981404022	0.0926687526833857
gspA	yvkB; nasD; ylyA; yojM; fhuD; motI; yokU; nhaC; rnjA; yhjN; ytcJ; yktC; yhcR; pyrP; lytD; yjaV; yflJ	1	17	0	269	NA	-0.0148498591619891	-0.0259064362614751
spoVE; yraK	walH; ytlP; levF; yueC; hemE; yqeZ; yngI; ydbP; yqzC; yraG; proS; rpsL; pucM; ycgK; yhcV; ylbG; ispG; yxkC; cshB	2	19	0	269	NA	0.0411561279042026	-0.0396015056920206
adeC; trmR; yvzE	murD; yhcB; yutC; queC; rpoY; yxbG; yitI; opuCC; nrnA; hmp; ywnH; menH; yezD	3	13	0	269	NA	0.0540531336771734	0.233448390831928
oppB; yjzH	rplN; rpsJ; arsC; sigY; mrfB; aprX; ywqL; yoqO; yorI; sdpA; yoaF; pheS	2	12	0	269	NA	-0.0309846584568425	0.065376619654351
yddF; xkdA	pta; yxkA; yvrO; yvnA; sinR; yngE; mntR; cdd; yhbF; yopB; pdhB; yuzA; ykoV	2	13	0	269	NA	-0.0397075353870907	-0.0313763498399909
rpsB; ykzL	cotY; sigX; yoaI; polY1; yusR; ydcA; yusV; rtp; yteA; ywqN; ypuB; yaaC; yjcG; maa	2	14	0	269	NA	-0.0113522433967549	-0.0503561995134197
kre; yesU; yopG	opuE; glpP; yjmB; perR; yqgC; mntB; yobS; sunI; sunA; yrhK; tatAY; yfiB; ywnF	3	13	0	269	NA	0.173110742800614	0.0522582043226256
yloS	yomJ; yrdQ; ytpR; yueD; lexA; yvoE; mfd; yitO; fliH; ribD; kinE; yonG; cspB	1	13	0	269	NA	0.103628085084401	-0.0583326842991919
	cgeD; ywkF; maa; hisA; yhaO; yaaN; dgkA; hemQ; ywdJ; aseR; ytbE; yopA	0	12	0	269	NA	0.044033585436405	-1
yoaI; comGE	gmuD; lytF; ynzD; trpP; yoaO; cgeD; araA; ylqC; fruC; ybfO; yqaN; htpX; yuiE; yvzE; lonA; yomN; yczG; yciC; thiD; ywzG; yyzJ; serS; yotC	2	23	0	269	NA	0.001193398674859	-0.031453676138108
yhcT; sboX	yodR; cwlK; pksH; yoqY; abh	2	5	0	269	NA	-0.159531502701249	0.00100032421511543
yomQ; yndD; atpG	yunF; yrkQ; yocN; csgA; yloN; yrpC; yqfX; cspB; holB; yabQ; sdpA; gsaB; ddl; yvfG; yxjF; ygaC; xynB; atpH; buk; yyzI; licT	3	21	0	269	NA	0.0190596077020685	-0.0292188146818578
yflJ; yaaC	yxiS; yazA; yuzG; yvgN; mhqA; malL; ykqA; yjzH; ymzA; ywqJ; ytzL; ccpC; spoVAEB; ymfK/2; ssuD	2	15	0	269	NA	-0.00423705682950567	0.0378030861567157
	yflH; glpF; argS; epsL; mntR; tetB; mhqA; opcR; yfjT; yyaQ; yobR; ftsA; nrgA; mmr	0	14	0	269	NA	0.114751476982976	-1
tyrA; pyrF; fusA	sigF; cinA; ylqH; ysnA; dgkA; xkdF; ywbH; xkdD; pstBB; ywnJ; ybzI; cwlJ; cysS; spo0F; ssuD; msrB	3	16	0	269	NA	0.00678617682131657	0.103895933096348
	alr; dapG; ykzD; oppA; ganS; recA; ywaA; spsF; yqbP; hag; yosX	0	11	0	269	NA	-0.0306660872978499	-1
yrhH	rplT; rapG; ypzD; yqbP; ahpF; yqbH; stoA; yugS; yfmR; ywpF; bmrC; ldt; ybgE; ydhH; pcp	1	15	0	269	NA	0.0203168695448863	0.0390890562733791
pnbA; mprF; yqaB	ygzD; yydH; yfjN; yugM; tenI; ydcQ; yqbC; yckE; hxlR; yozY; trpC; yugI; yddQ; thrD; putC; yqaI; yybN; ribC; yacO; gabR; rnhB; yrdD/2; bmrA	3	23	0	269	NA	0.0399577648540324	0.104400132882129
thrZ; tagB	hrcA; tgt; tseB; nusG; yorP; paiA; rpmJ; atpB; yodH; ribH; yqgW; citT; ytaF; ydbP	2	14	0	269	NA	-0.0095428057498911	-0.0323141194959459
ytcB; ydaT	yfjR; hisI; yobV; hom; yosE; spoIIQ; yizC; ydeR; ssuA; appB; comGG; yxnA; yqbS; yraK; alsD; ywmC; ybfH; glcD; spoIID	2	19	0	269	NA	-0.0124545821100174	0.029623510715822
sasA; mrpD; nfrA	ywiE; yqzL; yonD	3	3	0	269	NA	-0.248199753280558	0.0847308033299032
ypwA; yvcA; spoIIAA	uxaC; ywdF; wprA; fadB; flgD; lytE; ggaB	3	7	0	269	NA	0.142148025723296	-0.0181283384645762
	yqaM; ykvR	0	2	0	269	NA	0.292394277428741	-1
mmgF	trmB; ydeD; gidA; ccpC; adeC; ddcP; acoA	1	7	0	269	NA	0.105341826066294	-0.195953200534002
ywkD	hmoA; yfkH; ipi; gtaB; yeeF; ywqI; yvbT; swrC; citA; ypbH; yocS; yxkI; ssbA; fliW; yoqD; yacF; yncE; yoaW	1	18	0	269	NA	0.0205454134370625	0.175014126239847
	gerM; ywjC	0	2	0	269	NA	0.0748740991824053	-1
yxjF; sbcD	yunC; cydD; rmgR; yjbQ; ykuH; mdxG; ysnA; ybxH; qoxC; yodR; yonB; bstE; ldh; cmoI; yngE; mreD	2	16	0	269	NA	-0.028163837547534	-0.0301835958395151
	ycsN; snaB	0	2	0	269	NA	-0.10124372601515	-1
snaB	pyrF; clpQ; tetB; ugd; yrdD/1; manR; epsD; yneI; conC; gcvH; cwlJ; yitR; ylaC; yabS; ctpA; ydaE; ebrA; xkdM; yfmR	1	19	0	269	NA	0.0299591363173917	0.0606555637198308
motB; yoqM; yugK	yqaR; yxjN; fruC; yubD; pucI; aroF; yxcA; ylxR; polY2; ntdC; yrvC; znuB; cotR; yqeW; proI; licC; ygaD; valS	3	18	0	269	NA	0.0379139947167228	0.00182570861876648
ispH	fliL; yjqC; licC; purT; ykoG; ydeA; yezE; spmA; adhB; yqzH; glpF; yuxK; pheT; ybdG; yocN; yorE; rpsJ; yydH; recN; yutF	1	20	0	269	NA	0.00879204756039577	-0.0242099893918684
sdpC; mbl	bstE; hisS; tsaE; niaP; yoyJ; ywoB; yuiG; rppH; yndK; mtnB; pbuE; ydjB; yusY; lonA; yonC; ycgK; nfo; ywrJ; fpbP; ytzJ; sdpI; yfkC; speE	2	23	0	269	NA	0.0756384823416065	-0.0228647069404531
xynA; ylxM	leuD; yrdR; gerBC; lmrA; yosS; mrnC; proG; ykuH; holA; yrkI; yvcA	2	11	0	269	NA	0.0243729626898285	0.0736252719225621
yyzO	yacP; ybgB; dppB; sacA; glpX	1	5	0	269	NA	0.0531519454838796	0.120670460912716
yhbI; spo0F; ydzW/6	yndH; yitU; udk; yusE; spoIIM; yvaK; mdxG; ylzH; papA; yhdL	3	10	0	269	NA	-0.00551787652327203	0.0135853533079613
yjbC; comK	ysxE; ycsE	2	2	0	269	NA	-0.69374138534337	-0.0772978669142713
uvrA; ytaB; yueF	yhcX; spoVV; ywqH; murG; rpsP; yozB; mccA; pucF	3	8	0	269	NA	-0.0476594139481332	0.0414278333050899
ycgA; niaP; yqkA	ydzT/3; yjzK; ykzU; comZ; ascR; pbpB; yhfF; ywdA; yyaK; tuaA/2; atpC; ywmC; proB; ycgQ; ydzS/1; epsN; tcyA; cotX; pksH; yosU; yuxJ; rbsD; yjzH	3	23	0	269	NA	0.0233474026738837	0.0288598804732016
ftsY; ascR	yqjY; yqfD; rplN; opuCB; yczI; ylaN; phrE; yvzJ; ycbE; yezC	2	10	0	269	NA	0.0128781187448509	0.0161453339818256
nsrR	exuR; yueD; ccpC; yxeB; ohrB; spoVC; yacF; yunG; mrpD; ybaS; xkdG; pyrD	1	12	0	269	NA	0.0964342506180529	-0.099150619427559
	ydiP; ppsD	0	2	0	269	NA	0.0731183586555728	-1
yfmB	ylbB; spoIIID; yhdI; mtnE; motP; fliG; yfmP; opuBA; sipS; yneJ; yfjN; putP; yuiH; yyaF	1	14	0	269	NA	0.0655647504140584	-0.0422083500495611
ycnK; galT; trmD	yqzH; ylbK; yacD; ykuP; nagB; yphE; yfhB; yrzN; yozY; hisA; glyQ; ykoG; yobU; tuaA/2; ykoH; cmoO; yneI; yonV; yqcC; yhzF	3	20	0	269	NA	0.0111588737879907	0.031492595812988
msrA; yybF	yqbD; yisJ; nfrA; ldh; nrdI; yosR; yceD; cdsA; lnrK; cdd; ydaG; tuaF; yuzD; polY2; csbX	2	15	0	269	NA	-0.000621148446058805	0.0509690483064213
	spoIVFA; yitH; ddcP; tagC; ylaK; ywiE; truA; ypoC; yrhD; yqhB; ydhJ; yoaI	0	12	0	269	NA	0.0282005001029624	-1
	tagV; trpB; yqiI; ymfK/2; skfB; spsK; pxpC	0	7	0	269	NA	-0.0608076145820391	-1
ytcC; yopT	comEA; yabG; yvdD; yjbI; ykrP; yetH; yoxC; bsdC; ywrF; yonK; yycR; motS; yesX; rplX	2	14	0	269	NA	-0.0305218771113625	-0.0759497173742835
polX; ybgF	yobJ; narH; kinD; yktA; ydbB; yoqS; ynzD; yogA; yxiJ; sigM; yosF; yurZ; cinA; ywnJ; pftB; yxnB; ykvZ; ggaA; xylR; cotC	2	20	0	269	NA	0.0345297945984521	0.113066549740727
iolJ; cwlA	yhjO; lytG; cotC; ytsJ	2	4	0	269	NA	0.0394419874957145	0.0644013810615012
yjzH	fosB; leuS; yydI; thiW; yesM; oatA; rplX; yqgW; ycnI; yuzE; catE	1	11	0	269	NA	-0.0478164002874417	0.0415552039877829
	ynfC; yutF; mtlF; ribA; epsM; yesV; polX; yfmT; ybfH; ysxC; yrkR; ywqK; yxdL; whiA; alaS; yteT	0	16	0	269	NA	0.0932441154383029	-1
	panC; ytaB; yodB	0	3	0	269	NA	-0.120156547121706	-1
ywbF	gerQ; tuaF; kdgA; yclD; ydiO; yloS; yqgP; yxaH	1	8	0	269	NA	-0.0758297596916979	0.01843616300542
	pyrE; yoaZ; nsrR; levB; pbpG; spoIIIAA; ydeR; yvbK; yfkD; aseA; pucM; yisV; lctP; yopY; yjcL	0	15	0	269	NA	-0.0282702750207409	-1
yebG; ytcD; tyrA	yoqC; yokL; ycbU; ssbA; cotU; yonU	3	6	0	269	NA	-0.0195311090780764	-0.0629286956742894
	purS; wprA; yitY; cydB; usd; queG; ylnD; ypeB; tmk; yqeM	0	10	0	269	NA	-0.0413038555349209	-1
ytbQ	pucM; mnaA; rsiW; nadB; yjdA; srfAD; ydaF; ymzA; yonS; antE; ybaK; sspE; fliY; msmR; yflS; yorB; purE; sacB; cypA; sigK; ywaA; yndJ; yhdP	1	23	0	269	NA	-0.0274932038723633	0.00552517766038541
nucA; cotY	yxiM; ydhF; yerA; liaI; rpsNB; pftB; yomM; rpoE; ybfM; flgC; yodH	2	11	0	269	NA	-0.0174444922527737	-0.00040928799090189
murAA; tdh; rlmCD	rnc; sepF; ylaI; yusT; yraD; yodC; ydfJ; yflT; purH	3	9	0	269	NA	-0.033266185919489	0.0192581602511377
ycnK; pyrE; queG	gerAA; cotF; yisI; yncE; spoIIB; yrbD	3	6	0	269	NA	0.235552906154287	-0.0938028944906245
ytzH	yqbS; ybgE; yonI; yyzB; ymfF; yfmI; yitB; yacP; efeB; yqgU; yqcI; yusU; yraJ; yobV; ydaC; ruvA; yjfA; yxeQ	1	18	0	269	NA	-0.028094940700861	0.0546149171410121
yazB; yxiC; yheC	rnpA; sspJ; phrG; rhaR; czcO; hprT; yugK; mntH; ybcL; ydgD; dnaC; speB; bofA; bceA; spsI; spoVT	3	16	0	269	NA	0.0944731719931617	-0.0452755409168783
dppE; opuBD	comGF; dppC; bshB1; spmA; pyrAA	2	5	0	269	NA	-0.0706283254484441	0.230474973291809
	ygaN; xkzA	0	2	0	269	NA	-0.233532223523206	-1
	csbX; ywdE; ytjP; mrnC; malP; yotE; mhqR; yobB; bstF; bmr; yloM; ylmH; bshB1; rodZ; rhiG; speA; ykoT; opuCB; ytpI; bsdD; yyzH; divIVA	0	22	0	269	NA	0.00303704297641823	-1
ycsN; yecA	yoqH; ywjH; yngH; yxiM; yoaR; yxjL; ydhK; sknR; sdpA; ydiP; levB; yhcU; pncA; rarA; xkdS; yoeC; yfzA; ymaD; yoqN; thiL	2	20	0	269	NA	0.0507386732175788	0.0729888197160726
fruC; yfhF	ycxD; pgsA; ypmT; cydA; yomZ; thiE; acpS; ykpA; sigM; ydhK; yhfP; yqcF; araM; pyrAB; yrhH; yonC; yosH; ypzG; ywkB	2	19	0	269	NA	0.103774629261218	0.012244037796797
yqbN/1	lrpA; cdaR; yqjV; levF; yybP; tagO; yrhC; ywbG; rplO; ydeS; yutK; uvrA; iolA; ybaJ	1	14	0	269	NA	0.10543502115951	-0.0311882095036824
ssuA; yjaZ	ysnD; nprE; pucB; yvcI	2	4	0	269	NA	-0.0591586332263084	0.165297819989491
	cwlO; yqeT; pmi; rapC; splA	0	5	0	269	NA	-0.0865210752555703	-1
yndE	ydzJ; hemD; yobB; yfiV; ydiP; pdeH; yjfB	1	7	0	269	NA	0.0248887619618652	-0.242702107746871
aspS	pstBA; ytzG; hmoA; opuBA; yqgL; ydaM; yrzI; nupO; glmS; yrhG; gbsR; ydfD; accD; ypzA; yitM; ynaD; ykuH; lonA; yyaS; ydaG	1	20	0	269	NA	0.00498839753385682	0.0721138577110722
yqjT; cheB	mutSB; yfnG; appD; yktC; yqgV; levR; fbp; ywhK; ywlE; hxlA; yodF; amj; tsaB; yrzN; yotC	2	15	0	269	NA	-0.0170953853730254	0.123341147979372
yoxD; yodP	pghZ; ydeL; bioW; ylmB; sat; pksG; ykoI; yjzI; exoA; ykzK; yoyI; abf2; sivA; yobQ; htrA; mleA; yqxD; fliW; yrzL	2	19	0	269	NA	0.0569414484619018	-0.090981322065176
uvrB; yeeD	gerPC; dnaG; gmuG; gerR; ykoM; ykvT; rpoC; thiD; yhcR; yqhY	2	10	0	269	NA	0.00426581973083742	-0.0292316235658869
mmgD; yjgD	ywrK; sigK; srfAC; yhaL; ypeP; ylxM; immR; ytkK	2	8	0	269	NA	-0.0265307670596013	0.0632832212087216
yddA; ywrE	conG; spsF; flhB; araA; yobO	2	5	0	269	NA	-0.0390846409906676	0.155866913840624
yjgD	yuzH; yrhC; ydbD; yteJ; hisH; yopH; yteR; sdpB; dctR; yumC; hisD; yflK; yloI; mutL; yebD; yesK; yoaR; buk; cwlD; lrpC; ybcM	1	21	0	269	NA	0.00550159894402192	0.0158662213661644
ahpT; yfmK	sspD; fadE; ylmA; leuC; gatB; ybcF; sfp/1; guaC; lytS; dnaA; mnaA; yrrT; yckB; hisS; hisG; yfmL; csbA; ydeR; ymaB; yyzF; yezA	2	21	0	269	NA	0.0780934148800872	-0.149964696289043
yqfC; ykoL	ymaG; rpsG; dgk; yrpB; azoR1; yhfI; pyrP; ynzL; yoqF; yxeO; vmlR; yjqC; ysmB; murAA; spoVAEA; cssS; ydfD; nos; lplA; comGE; rsbRB	2	21	0	269	NA	0.0171071620793263	-0.0583480786166925
	yhjO; hemN; mgsR; yacC; bkdAB; xkdW; yvkN; sdhB; yybK; metS; opuE; nupN; ytvB; ykkE; tyrZ; ymzE/2; queF; dhbF; ybbJ; recX	0	20	0	269	NA	0.0893909457270283	-1
yqaM; polX	yphE; bstF; mntR; odhB; yscB	2	5	0	269	NA	0.237737450769811	0.158978570455281
	ywhH; yvrA; ctpB; yvrO; malL; yoaW; flgK; yfkA; mcpB; mta; recJ; yqcB; proA; yybD	0	14	0	269	NA	0.0198626032008829	-1
ksgA; yflP	ywbI; ycbF; fabF; rhiF	2	4	0	269	NA	0.112349692956905	0.0492367354838359
yqcE; rapJ; yetF	mdxG; yunD; minC; yocB; iseA; yunE; pyrC; uppP; ylqD; mprF; yabN; yddA; yqcG	3	13	0	269	NA	0.18539738186769	-0.0479995705946687
	ydgA; yfhA; jag; skfF; ythP; uxaB; yomF; metC; ydfB; polY1; araP; ycdB; ykzC; yncE; yvaG; fruK; recN	0	17	0	269	NA	0.024523035827411	-1
spoVD	dprA; yvyE; amyC; bltR; phrC; ycbE; yrzB; ykoS; yhbI; rapH; licT; xylB	1	12	0	269	NA	-0.0177713697017431	0.00312144803669558
ywrA	cmk; degR; argF; grpE; rpoY; ywmD; yqaS; nrdE; ytsP; yvbI; yitH; mntR; tepA; yqjM; amyD; yjdI; ytwI; ydjO; cccB; yvbJ; bstC; mcsB	1	22	0	269	NA	0.0224040801720912	0.110228973739118
acpK	ybaE; spoIIAB; ykvZ; ysfE; tagD; rpoY	1	6	0	269	NA	-0.0474375824589228	-0.0276223238769091
yhfC	yhdN; glpK; glnK; nupP; lytC; yusY/1; nrdI; yoaB; ywbH; ohrB; hbuT	1	11	0	269	NA	0.0168590789194931	0.0339468222724186
yoaD; yxjH; ytsP	yppF; ypmA	3	2	0	269	NA	-0.0815408812060995	0.172009793440742
walI; gerPC; ftsH	ccpN; ripX; ecsA; ylbG; yrkS; ribR; yphA; yteV; yunG; yqeD	3	10	0	269	NA	0.0364017355046231	0.0197338231618261
gamR; rpsM; tcyN	infA; yvgN; murB	3	3	0	269	NA	0.0130438817106528	0.200221058610651
ykuN; ruvB	walR; tcyP; araD; yqhB; cheB; ybzG; gsaB; csgA; yoyH; psdS; hemA; yfmM; yjgD; ydbB; yceD; ytsJ; yscB; dppD; ybaE; ypoC; azoR2; ykvO	2	22	0	269	NA	0.0768987362722897	0.109485538180392
ygaN	yfhF; pbuE; ybaC; glnR; metC; yfmO; sspN; yqbQ; ywqG; ywbD; yjfB; epsH; spoVE; yraO; mtnW; ykzL; rplD; ytcP; yodP	1	19	0	269	NA	0.0483420880028505	-0.0946602449803967
	rhiF; yhcX; padC; galE; yjhA; ywzD; ybfP; ybgE; yuzA; yorL; ydzX; yjcG; pyk; ydiK	0	14	0	269	NA	0.0030030051695277	-1
rpmH; yyzL; rpsT	ykoI; tcyM; rbsK	3	3	0	269	NA	-0.100336700958989	0.00383805426676407
bdbB	yteV; ylaC; ligA; yfiG; gbsR; xhlB; yonG; gmk; nsrR; ytbQ; gerAC; yfjD; ypuD; yybL; yrhE; azlB; rplGB; tatAD; ureC; glgD; yrhJ; yxdJ; gyrA	1	23	0	269	NA	0.00750880647332716	0.00863787968898388
ilvH	yddA; rpsD; ylaC; ypmP; yozO; yxiC; yxbB; feuB; ruvB; upp; yvaQ; thyB; pbuO; ywqJ; kduI; yazB; csbC; tsaD	1	18	0	269	NA	0.109447518555544	0.0422399382229334
perR	yybL; yhaO; mutS; yfhL; ydaS; yfjA; yosH; ykzB; yopX; rapI; rsbQ; resE; nusG; skfH; ytbD	1	15	0	269	NA	0.0119802041421794	0.0899667220060977
rapA; yflN; spoVAD	trmK; ycnI; yfhB	3	3	0	269	NA	-0.0314120361346693	0.0692674376424609
	thiG; yesW; rnhC; yhjC	0	4	0	269	NA	0.0197313395090991	-1
yqjN; frlO; yfkQ	yczI; yabG; yfmG; yrzP; scpB; yrzS; tagE; ydeF; brxA; xkdV; frlD; slrA; opuCA; rpoC; yrrL; yxxB; ycnC; yoaK; rhaB; ftsA; srfAD	3	21	0	269	NA	0.0912534901639716	-0.0628444590490121
yacC	yfhB; lipL; ywpB; yyzE; yhaL; ahpA; fadB; dsdA; ywzF; qcrA; ylxY; ybgE	1	12	0	269	NA	-0.0437149281415066	-0.0558378920966827
yhdV	sdhA; ydjM; ykwC; yyaH; ykzD; lplA; yetK; holA; rppH; yxdM; ctaG; ykwB; sdpR; rocE; yfmK; pgcA; murAA; yydJ; mtnA; yrkD; capC; ftsW; ydaJ	1	23	0	269	NA	-0.0172750724096025	0.0773025807656656
ybxI; yabN	yjcP; iolQ; fruA; pghL; yesN; yoqD; ykgB; sknR; pyrB; ctaE; gapA; yrbE	2	12	0	269	NA	0.00143632712962474	0.0699780333087026
fbaA; flgC; ydzT/3	ytiB; yndF; rex	3	3	0	269	NA	-0.0327502714453984	-0.0110994005850366
ylxS	yisX; sbcE; levD; yorI; swrC; aspS; yfiF; opuCB; rsbRB; yrkC; yoqT; brxA; rpmH	1	13	0	269	NA	0.02881175889372	0.108427729609491
mrpA; ydjH; xlyA	yqjZ; spoIIIAB; ylqD; bstD; psdA; mleA; ywjD; smc; ytcP; ycnK; codV; fhuG; chrS; ydfC	3	14	0	269	NA	0.0906030088408021	0.18777286879152
	ytxM; yitF; yesX; cgeE; pbuO; sufC; yoaJ; spoIIIAH; moeB; rplB; ydhH; ykzM; fliF; rapK; yqfW; flgB; yhjO; conD; yfjQ; yonE	0	20	0	269	NA	0.0403625715215937	-1
yonT; ypjQ; gcaD	yjzF; tufA; rpsP	3	3	0	269	NA	0.385445854227069	0.246126369638176
hisH; ydzW/6	yonX; yraN; yoqM; yeaD; floT; ycbH; aroE; metS; skfE; ywaD; rpsC; serC; yjcM	2	13	0	269	NA	0.0691857067484438	0.155795226193119
yodP	nrdEB; hemX; pbpD; ydzW/4; ypzF; nrdR; ydaE; spoIIIAB; slrR; ascR; ylaF; aadK; alsR; yfhF; yvfS; yrhE; ydzU; ycbE; adaB; ykgB; xhlB; hepS	1	22	0	269	NA	0.0642097128997708	-0.232870594658001
yxiS; yngI; pyrG	yxeC; glmR; gabR; yoqS	3	4	0	269	NA	0.22462672265624	-0.105668773779933
yxiM	yacF; yxiC; yjzI; yflA; yorQ; hisD	1	6	0	269	NA	0.0937401302642033	-0.104079393750908
yorJ; trxB; yyaB	yxzI; yrzT; yqcD; ydgJ; pbpF	3	5	0	269	NA	0.0480293155331442	0.0471380673291479
yjzB; yqgT; yotL	ysnF; yxkH; yefC; ycxA; ydjN; tgt; yoaT; dprA; alsR; yqiG; rsbRD; ganB; ybfO; deaD; yhcO; yoaO; glnQ; sodA	3	18	0	269	NA	-0.0141637901067635	-0.0611398240889525
yxeG	ygzB; spoVM; nadA; ymxH; ybaJ; rtp; yvcT; rnc; metC; tatAD; yitE; fliK; yqbF; mmgE	1	14	0	269	NA	-0.0279781579696527	-0.0738918794247555
ytcQ; capC	bacF; slrR; yhdL; yonO; yraO; yndM; ndhF	2	7	0	269	NA	-0.0317069134122034	0.116423678746895
degV	yhcD; yqfC; yxdM; yoaC; yjbK; malP; ymzE/2; dtpT; ypmA; hepT; dapB; ygzC; yisV; yvcB; comK; yomZ; yjkB; yotK; yoeC; pdhD; ysdC	1	21	0	269	NA	0.0540890038436278	0.196959602960093
yqgV; ywqH; dctB	ywsA; mutM; yhdW; padR; ypzC; ytcD; yqjB; gerD; yosR; yxaC; bsdD; yqxH; rpsC; abfA; yxiT/1; yhbH	3	16	0	269	NA	0.0350222381351955	0.0274315650053692
	acuA; swrA; yxiJ; ypjD; motI; ynaD; mtnW	0	7	0	269	NA	0.0653607131262313	-1
yflK; tdk; cotSA	yutD; flgL; yveG; ganP; ntdB; nasA; dhaS; acpS; yybH; csbC	3	10	0	269	NA	0.100275653930435	-0.0326225122095271
yyzI	sufD; tdk; yerB; yusG; gerKD; ykzH; trpD; ydzW/2; yoaA; glpQ; sqhC; sucC; ydeJ; yckC; lspA; fadR; spoIID	1	17	0	269	NA	-0.0164580532151325	0.0410209086622102
rapA; yqgB	yisX; ypiB; recG; tuaF; fadE; ycnD; ywsB; yqzG; yqeD; htrB; pcrA; bglA; sboA; cwlD; yxiE; glpK; besA	2	17	0	269	NA	0.0849442078530897	-0.0845209633412083
dacC; cotA	yhzF; yusY/1; yxiE; aroB; yjbL; yvcD; yvnB; ydjO; hutI; ysnB; sul; zwf; yodU; ylaG; bpr; xkdK; yoaH; yuaD; phrA	2	19	0	269	NA	-0.0249469069220747	-0.0279294602658027
	des; pbpX; racX; iolI; kinE; ynaI; tenA; yeeF; yfmL; walH; ansB; xre; yoqP	0	13	0	269	NA	-0.0053213943510817	-1
yusV	ybbC; tsaC; ywgA; ytlR; yosB; yczK; speA	1	7	0	269	NA	0.0289643992559089	-0.00934756556851275
sufA	deoD; phrK; yjdG; yqaI; ynzF; xynA; yoqR; tcyP; pdaA; rpsJ	1	10	0	269	NA	-0.0495063661028431	-0.00768465392728437
ilvD; ndh	gutB; rpsQ; nasF	2	3	0	269	NA	0.0409575095481569	0.035684722530599
recX; azoR2	citZ; alaT; yqeH; ycbU; mfd; ppaC; bglH; hemN; ydzT/3; fer; comS; topA; yckE; bpr; metQ; yokD	2	16	0	269	NA	-0.00236356191022077	-0.0215808501502988
sigW; bioD	nicK; gatA; senS; comGA; tuaG	2	5	0	269	NA	-0.112750179937622	0.0836549483996789
	yabO; lnrL; yunE; sivA; yezB; flhO; spoIIIAE; yrkA; nrdE; sacB; yydA; yqzI; yrdD/1; yqgV; cypA; sigG; rph; ycxD; nhaK	0	19	0	269	NA	0.0270144412889004	-1
dctS	yhjC; purT; nfo; yyaM; yhcB; ywrA; ykhA; xpf; yhgB	1	9	0	269	NA	0.139875134033101	0.240934832124964
bmrD; yoqM; arfM	yhcB; yoqB; ydfB; ykzN	3	4	0	269	NA	-0.0300856093931496	0.20344359931815
opuCD	yutH; ywzE	1	2	0	269	NA	0.0391213885739162	0.163510063358267
